Character_A,Character_B,Weight,Pages
"علی (نعیم کا بیٹا)","محمد علی جناح",3,"283 285 454"
"علی (نعیم کا بیٹا)","مل کا مالک",2,"400 413"
"علی (نعیم کا بیٹا)","منشی (لگان والا)",3,"125 200 346"
"علی (نعیم کا بیٹا)","منو",1,"188"
"علی (نعیم کا بیٹا)","مولانا حسین احمد مدنی",1,"283"
"علی (نعیم کا بیٹا)","مولانا شبیر احمد عثمانی",1,"283"
"علی (نعیم کا بیٹا)","مولانا شوکت علی",1,"283"
"علی (نعیم کا بیٹا)","مولانا محمد علی",2,"283 285"
"علی (نعیم کا بیٹا)","مہندر (جیل اوورسیئر نمبر 19)",3,"48 104 249"
"علی (نعیم کا بیٹا)","نعیم",42,"17 27 42 43 48 65 100 104 125 185 188 199 200 201 214 242 249 283 292 293 294 295 296 297 346 354 355 356 417 440 442 443 444 445 450 453 454 461 463 476 477 479"
"علی (نعیم کا بیٹا)","نعیم اور عذرا کی بیٹی",5,"249 310 342 392 440"
"علی (نعیم کا بیٹا)","نور دین",4,"468 469 487 489"
"علی (نعیم کا بیٹا)","پرتاپے",1,"289"
"علی (نعیم کا بیٹا)","پرویز",1,"214"
"علی (نعیم کا بیٹا)","چیف انجینئر (فیکٹری)",4,"334 400 413 414"
"علی (نعیم کا بیٹا)","ڈاکٹر محمد اقبال",1,"283"
"علی (نعیم کا بیٹا)","کانگریس سیکرٹری (نام نہیں دیا گیا)",1,"453"
"علی (نعیم کا بیٹا)","کمال",6,"17 343 400 468 487 488"
"علی (نعیم کا بیٹا)","گدھے والا کمین",3,"200 270 344"
"علی (نعیم کا بیٹا)","گنجا علی بخش",3,"287 334 338"
"علی (نعیم کا بیٹا)","گنجا فورمین",8,"334 338 386 392 400 411 413 414"
"علی (نعیم کا بیٹا)","گورنر بنگال",1,"453"
"علی (نعیم کا بیٹا)","یونس",1,"387"
"علی (نعیم کا بیٹا)","یونین پریزیڈنٹ",1,"390"
"عمران (ماسٹر ڈل)","فرحت",1,"325"
"عمران (ماسٹر ڈل)","فہمیدہ (نجمی/مجھی)",10,"323 324 325 326 327 362 365 366 368 493"
"عمران (ماسٹر ڈل)","لیلی (رقاصہ)",1,"324"
"عمران (ماسٹر ڈل)","مہندر (جیل اوورسیئر نمبر 19)",1,"249"
"عمران (ماسٹر ڈل)","نعیم",3,"249 368 486"
"عمران (ماسٹر ڈل)","نعیم اور عذرا کی بیٹی",1,"249"
"عمران (ماسٹر ڈل)","نوری",2,"325 486"
"عمران (ماسٹر ڈل)","پرویز",5,"322 366 368 486 493"
"غیث","نعیم",1,"214"
"غیث","پرویز",3,"172 191 214"
"فرحت","فہمیدہ (نجمی/مجھی)",2,"325 438"
"فرحت","لال (ٹائم کیپر)",1,"267"
"فرحت","لیلی (رقاصہ)",1,"330"
"فرحت","مسعود",1,"438"
"فرحت","مہندر (جیل اوورسیئر نمبر 19)",1,"267"
"فرحت","نوری",1,"325"
"فرحت","پروفیسر برمن",1,"438"
"فرخندہ","منو",1,"351"
"فضل (فیکٹری مزدور)","نعیم",1,"242"
"فہمیدہ (نجمی/مجھی)","لیلی (رقاصہ)",1,"324"
"فہمیدہ (نجمی/مجھی)","مسعود",8,"424 425 426 435 437 438 482 485"
"فہمیدہ (نجمی/مجھی)","نعیم",9,"367 368 393 426 427 428 435 453 456"
"فہمیدہ (نجمی/مجھی)","نوری",1,"325"
"فہمیدہ (نجمی/مجھی)","پرنس آف ویلز",1,"332"
"فہمیدہ (نجمی/مجھی)","پروفیسر برمن",5,"364 424 435 437 438"
"فہمیدہ (نجمی/مجھی)","پرویز",10,"332 366 367 368 369 393 456 485 491 493"
"فہمیدہ (نجمی/مجھی)","کانگریس سیکرٹری (نام نہیں دیا گیا)",1,"453"
"فہمیدہ (نجمی/مجھی)","کمال",1,"482"
"فہمیدہ (نجمی/مجھی)","گورنر بنگال",2,"425 453"
"قیدی نمبر 17","مہندر (جیل اوورسیئر نمبر 19)",1,"269"
"قیدی نمبر 17","نعیم",1,"269"
"لال (ٹائم کیپر)","مہندر (جیل اوورسیئر نمبر 19)",3,"78 263 267"
"لال (ٹائم کیپر)","نعیم",6,"9 29 203 263 311 316"
"لال (ٹائم کیپر)","پرویز",1,"9"
"لال (ٹائم کیپر)","کمال",1,"488"
"لال (ٹائم کیپر)","گدھے والا کمین",1,"29"
"لال (ٹائم کیپر)","گنجا علی بخش",1,"287"
"لیلی (رقاصہ)","مہندر (جیل اوورسیئر نمبر 19)",1,"71"
"لیلی (رقاصہ)","نعیم",3,"71 114 315"
"مادھوکر","مدن رائے",2,"146 148"
"مادھوکر","نعیم",4,"145 146 147 148"
"محمد علی جناح","مولانا حسین احمد مدنی",1,"283"
"محمد علی جناح","مولانا شبیر احمد عثمانی",1,"283"
"محمد علی جناح","مولانا شوکت علی",1,"283"
"محمد علی جناح","مولانا محمد علی",2,"283 285"
"محمد علی جناح","نعیم",2,"283 454"
"محمد علی جناح","ڈاکٹر محمد اقبال",1,"283"
"مدن رائے","نعیم",10,"142 143 144 146 148 150 161 163 178 179"
"مدن رائے","نعیم اور عذرا کی بیٹی",1,"142"
"مدن رائے","گورنر بنگال",2,"161 163"
"مسعود","نعیم",3,"426 435 484"
"مسعود","پروفیسر برمن",5,"424 435 437 438 439"
"مسعود","پرویز",3,"481 485 494"
"مسعود","کمال",1,"482"
"مسعود","گورنر بنگال",1,"425"
"مل کا مالک","چیف انجینئر (فیکٹری)",2,"400 413"
"مل کا مالک","کمال",1,"400"
"مل کا مالک","گنجا فورمین",2,"400 413"
"منشی (لگان والا)","مہندر (جیل اوورسیئر نمبر 19)",2,"47 130"
"منشی (لگان والا)","نعیم",8,"44 47 125 130 132 200 346 457"
"منشی (لگان والا)","پرویز",1,"457"
"منشی (لگان والا)","گدھے والا کمین",2,"44 200"
"منو","نعیم",1,"188"
"مولانا حسین احمد مدنی","مولانا شبیر احمد عثمانی",1,"283"
"مولانا حسین احمد مدنی","مولانا شوکت علی",1,"283"
"مولانا حسین احمد مدنی","مولانا محمد علی",1,"283"
"مولانا حسین احمد مدنی","نعیم",1,"283"
"مولانا حسین احمد مدنی","ڈاکٹر محمد اقبال",1,"283"
"مولانا شبیر احمد عثمانی","مولانا شوکت علی",1,"283"
"مولانا شبیر احمد عثمانی","مولانا محمد علی",1,"283"
"مولانا شبیر احمد عثمانی","نعیم",1,"283"
"مولانا شبیر احمد عثمانی","ڈاکٹر محمد اقبال",1,"283"
"مولانا شوکت علی","مولانا محمد علی",1,"283"
"مولانا شوکت علی","نعیم",1,"283"
"مولانا شوکت علی","ڈاکٹر محمد اقبال",1,"283"
"مولانا محمد علی","نعیم",1,"283"
"مولانا محمد علی","ڈاکٹر محمد اقبال",1,"283"
"مہندر (جیل اوورسیئر نمبر 19)","نعیم",27,"46 47 48 49 50 52 53 55 56 57 60 61 71 79 103 104 105 106 130 134 197 249 263 265 268 269 272"
"مہندر (جیل اوورسیئر نمبر 19)","نعیم اور عذرا کی بیٹی",1,"249"
"مہندر (جیل اوورسیئر نمبر 19)","پرویز",2,"57 265"
"نعیم","نعیم اور عذرا کی بیٹی",5,"21 142 222 249 440"
"نعیم","نوری",1,"486"
"نعیم","وزیر خان",3,"303 313 318"
"نعیم","پرنس آف ویلز",6,"226 227 230 232 240 298"
"نعیم","پروفیسر برمن",1,"435"
"نعیم","پرویز",28,"1 9 10 18 21 24 26 33 34 35 36 39 57 211 213 214 215 219 265 266 367 368 393 394 395 456 457 486"
"نعیم","ڈاکٹر انصاری",3,"222 374 376"
"نعیم","ڈاکٹر محمد اقبال",1,"283"
"نعیم","کانگریس سیکرٹری (نام نہیں دیا گیا)",11,"3 4 5 140 154 155 156 415 419 453 455"
"نعیم","کمال",2,"17 187"
"نعیم","کھدر پوش لیڈر (کلکتہ)",1,"230"
"نعیم","گدھے والا کمین",5,"29 41 44 177 200"
"نعیم","گورنر بنگال",5,"161 163 232 240 453"
"نعیم","ہری چند",2,"154 155"
"نعیم اور عذرا کی بیٹی","پرویز",1,"21"
"نعیم اور عذرا کی بیٹی","ڈاکٹر انصاری",1,"222"
"نعیم اور عذرا کی بیٹی","گنجا فورمین",1,"392"
"نور دین","کمال",2,"468 487"
"نوری","پرویز",1,"486"
"پرنس آف ویلز","پرویز",1,"332"
"پرنس آف ویلز","کھدر پوش لیڈر (کلکتہ)",1,"230"
"پرنس آف ویلز","گورنر بنگال",2,"232 240"
"پروفیسر اقبال سنگھ","ڈاکٹر امبید کر",1,"274"
"چیف انجینئر (فیکٹری)","کمال",1,"400"
"چیف انجینئر (فیکٹری)","گنجا علی بخش",1,"334"
"چیف انجینئر (فیکٹری)","گنجا فورمین",4,"334 400 413 414"
"کانگریس سیکرٹری (نام نہیں دیا گیا)","گورنر بنگال",1,"453"
"کانگریس سیکرٹری (نام نہیں دیا گیا)","ہری چند",2,"154 155"
"کمال","گنجا فورمین",1,"400"
"گنجا علی بخش","گنجا فورمین",2,"334 338"
