Character_A,Character_B,Weight,Pages
"ستار نقوی","شوبھا مردان",8,"135 136 342 344 360 374 377 402"
"ستار نقوی","صباحت بیگم",5,"133 134 135 358 475"
"ستار نقوی","ظہیر الدین بابر",2,"360 377"
"ستار نقوی","عارفین بابر",1,"377"
"ستار نقوی","مردان",5,"136 360 374 377 402"
"ستار نقوی","مشاہد",1,"402"
"ستار نقوی","مشتاق واہ واہ",1,"133"
"ستار نقوی","نازنین بابر",1,"377"
"ستار نقوی","نور الہدی",4,"134 135 136 475"
"ستار نقوی","پروفیسر مشتاق",1,"133"
"ستار نقوی","کمند علی خان",5,"134 135 342 358 475"
"سعادت حسن منٹو","سمیعہ",10,"21 66 70 72 80 94 108 206 516 522"
"سعادت حسن منٹو","شاہ شہید",2,"93 94"
"سعادت حسن منٹو","شاہ صاحب (سات پھولوں والے)",2,"93 94"
"سعادت حسن منٹو","صفیہ",8,"21 62 66 73 74 109 516 522"
"سعادت حسن منٹو","فاطمہ",1,"522"
"سعادت حسن منٹو","لاری صاحب",1,"93"
"سعادت حسن منٹو","ماموں ہیرس",2,"91 93"
"سعادت حسن منٹو","مردان",7,"21 66 70 73 112 120 522"
"سعادت حسن منٹو","مرزا بیٹریاں",1,"94"
"سعادت حسن منٹو","مشاہد",22,"21 61 62 64 66 69 70 72 73 74 80 93 94 97 108 110 112 120 131 206 516 522"
"سعادت حسن منٹو","مظہر شاہ",1,"93"
"سعادت حسن منٹو","ملک معراج",1,"110"
"سعادت حسن منٹو","چوہدری اللہ داد خان",6,"64 80 93 97 206 522"
"سعادت حسن منٹو","کانی",1,"94"
"سعادت حسن منٹو","کمال",6,"61 62 64 97 108 181"
"سعادت حسن منٹو","ہاتھی دانت",1,"93"
"سعادت حسن منٹو","ہیری",1,"91"
"سعید","صادق",1,"95"
"سعید","مردان",1,"23"
"سعید","مشاہد",4,"23 222 233 239"
"سعید","مشتاق واہ واہ",1,"95"
"سعید","ٹریور",1,"95"
"سعید","کمال",1,"95"
"سعید","کنیز",1,"95"
"سمیعہ","شاہ شہید",1,"94"
"سمیعہ","شاہ صاحب (سات پھولوں والے)",1,"94"
"سمیعہ","صفیہ",4,"21 66 516 522"
"سمیعہ","فاطمہ",2,"522 548"
"سمیعہ","مردان",4,"21 66 70 522"
"سمیعہ","مرزا بیٹریاں",1,"94"
"سمیعہ","مشاہد",18,"21 66 67 68 70 72 80 83 94 108 205 206 208 333 516 517 522 548"
"سمیعہ","نوراں",1,"548"
"سمیعہ","چوہدری اللہ داد خان",3,"80 206 522"
"سمیعہ","کانی",1,"94"
"سمیعہ","کمال",2,"108 517"
"سور","شوبھا مردان",1,"125"
"سور","مشاہد",3,"248 249 525"
"سور","ڈاکٹر ارشد احمد",1,"525"
"شاہ شہید","شاہ صاحب (سات پھولوں والے)",4,"76 93 94 395"
"شاہ شہید","لاری صاحب",1,"93"
"شاہ شہید","ماموں ہیرس",1,"93"
"شاہ شہید","مرزا بیٹریاں",1,"94"
"شاہ شہید","مشاہد",4,"76 93 94 395"
"شاہ شہید","مظہر شاہ",1,"93"
"شاہ شہید","چوہدری اللہ داد خان",1,"93"
"شاہ شہید","کانی",1,"94"
"شاہ شہید","ہاتھی دانت",1,"93"
"شاہ صاحب (سات پھولوں والے)","لاری صاحب",1,"93"
"شاہ صاحب (سات پھولوں والے)","ماموں ہیرس",1,"93"
"شاہ صاحب (سات پھولوں والے)","مرزا بیٹریاں",1,"94"
"شاہ صاحب (سات پھولوں والے)","مشاہد",4,"76 93 94 395"
"شاہ صاحب (سات پھولوں والے)","مظہر شاہ",1,"93"
"شاہ صاحب (سات پھولوں والے)","نوراں",1,"309"
"شاہ صاحب (سات پھولوں والے)","چوہدری اللہ داد خان",2,"93 111"
"شاہ صاحب (سات پھولوں والے)","کانی",1,"94"
"شاہ صاحب (سات پھولوں والے)","ہاتھی دانت",1,"93"
"شوبھا مردان","صباحت بیگم",2,"135 479"
"شوبھا مردان","ظہیر الدین بابر",13,"140 151 153 154 360 368 377 405 410 479 535 538 563"
"شوبھا مردان","عارفین بابر",20,"40 127 154 368 371 376 377 379 405 406 409 410 479 482 535 537 562 563 564 566"
"شوبھا مردان","فاطمہ",3,"520 535 551"
"شوبھا مردان","مردان",65,"44 58 59 121 122 123 124 126 127 129 130 132 136 137 138 139 140 151 153 154 345 346 350 360 368 371 373 374 375 376 377 379 401 402 404 405 406 407 408 409 410 421 424 461 462 468 469 472 477 479 484 485 486 487 491 520 535 536 537 538 551 562 563 564 566"
"شوبھا مردان","مرزا بیٹریاں",1,"482"
"شوبھا مردان","مسز حسین",3,"368 410 421"
"شوبھا مردان","مشاہد",21,"58 121 122 124 139 401 402 404 406 407 408 424 438 469 520 535 536 537 538 551 562"
"شوبھا مردان","مولوی احتشام الدین",1,"468"
"شوبھا مردان","مہر النساء",1,"468"
"شوبھا مردان","نازنین بابر",12,"127 153 154 368 371 377 379 405 406 409 410 563"
"شوبھا مردان","نمبردار اللہ دوایا",4,"408 421 424 438"
"شوبھا مردان","نور الہدی",3,"135 136 343"
"شوبھا مردان","چوہدری اللہ داد خان",5,"59 124 350 407 536"
"شوبھا مردان","ڈاکٹر ارشد احمد",3,"122 404 424"
"شوبھا مردان","کمال",4,"151 484 485 486"
"شوبھا مردان","کمند علی خان",3,"135 342 343"
"شوبھا مردان","کیپٹن خانزادہ",1,"564"
"شوبھا مردان","کیپٹن گل ریز",1,"562"
"صادق","مشاہد",1,"319"
"صادق","مشتاق واہ واہ",1,"95"
"صادق","ٹریور",1,"95"
"صادق","کمال",1,"95"
"صادق","کنیز",1,"95"
"صباحت بیگم","ظہیر الدین بابر",1,"479"
"صباحت بیگم","عارفین بابر",1,"479"
"صباحت بیگم","مردان",2,"479 480"
"صباحت بیگم","مشتاق واہ واہ",1,"133"
"صباحت بیگم","نور الہدی",4,"134 135 475 480"
"صباحت بیگم","پروفیسر مشتاق",1,"133"
"صباحت بیگم","کمال",1,"332"
"صباحت بیگم","کمند علی خان",8,"134 135 353 355 357 358 475 480"
"صفیہ","فاطمہ",1,"522"
"صفیہ","مردان",4,"21 66 73 522"
"صفیہ","مشاہد",7,"21 62 66 73 74 516 522"
"صفیہ","چوہدری اللہ داد خان",1,"522"
"صفیہ","کمال",1,"62"
"ظہیر الدین بابر","عارفین بابر",16,"154 155 156 157 159 362 364 367 368 377 378 405 410 479 535 563"
"ظہیر الدین بابر","فاطمہ",1,"535"
"ظہیر الدین بابر","مردان",25,"140 151 153 154 155 156 157 158 159 360 361 363 364 365 366 367 368 377 378 405 410 479 535 538 563"
"ظہیر الدین بابر","مسز حسین",6,"364 365 366 367 368 410"
"ظہیر الدین بابر","مشاہد",3,"20 535 538"
"ظہیر الدین بابر","نازنین بابر",12,"153 154 156 157 159 362 368 377 378 405 410 563"
"ظہیر الدین بابر","ڈاکٹر ارشد احمد",1,"436"
"ظہیر الدین بابر","کمال",2,"151 363"
"ظہیر الدین بابر","کیپٹن گل ریز",3,"156 362 363"
"عارفین بابر","فاطمہ",1,"535"
"عارفین بابر","مردان",26,"127 154 155 156 157 159 364 367 368 371 376 377 378 379 405 406 409 410 478 479 535 537 562 563 564 566"
"عارفین بابر","مرزا بیٹریاں",1,"482"
"عارفین بابر","مسز حسین",4,"364 367 368 410"
"عارفین بابر","مشاہد",4,"406 535 537 562"
"عارفین بابر","نازنین بابر",17,"127 154 156 157 159 362 368 371 377 378 379 405 406 409 410 478 563"
"عارفین بابر","کیپٹن خانزادہ",1,"564"
"عارفین بابر","کیپٹن گل ریز",3,"156 362 562"
"عاشق علی","مردان",2,"568 569"
"عاشق علی","کیپٹن خانزادہ",2,"568 569"
"عاشق علی","کیپٹن گل ریز",2,"568 569"
"غفور","مشاہد",2,"302 304"
"غفور","کنیز",1,"304"
"فاطمہ","مالی شریف",4,"523 543 544 577"
"فاطمہ","مردان",10,"501 508 512 520 522 531 535 539 540 551"
"فاطمہ","مشاہد",55,"244 247 271 273 281 299 335 439 441 442 443 444 451 453 455 456 457 458 459 492 495 496 500 501 508 510 519 520 521 522 523 529 531 535 539 540 541 542 543 544 545 546 547 548 549 550 551 552 560 571 573 574 575 576 577"
"فاطمہ","نوراں",3,"546 547 548"
"فاطمہ","چوہدری اللہ داد خان",1,"522"
"فاطمہ","ڈاکٹر ارشد احمد",2,"495 523"
"لاری صاحب","ماموں ہیرس",1,"93"
"لاری صاحب","مشاہد",2,"71 93"
"لاری صاحب","مظہر شاہ",1,"93"
"لاری صاحب","پال",1,"71"
"لاری صاحب","پیٹر",1,"71"
"لاری صاحب","چوہدری اللہ داد خان",1,"93"
"لاری صاحب","ہاتھی دانت",2,"71 93"
"مالی شریف","مردان",1,"430"
"مالی شریف","مشائلہ",1,"430"
"مالی شریف","مشاہد",6,"430 509 523 543 544 577"
"مالی شریف","ڈاکٹر ارشد احمد",1,"523"
"ماموں ہیرس","مشاہد",1,"93"
"ماموں ہیرس","مظہر شاہ",1,"93"
"ماموں ہیرس","چوہدری اللہ داد خان",1,"93"
"ماموں ہیرس","ہاتھی دانت",1,"93"
"ماموں ہیرس","ہیری",1,"91"
"محمد غنی چیمہ","مشاہد",1,"77"
"مردان","مسز حسین",13,"364 365 366 367 368 410 412 420 421 431 460 463 474"
"مردان","مشائلہ",5,"321 325 331 339 430"
"مردان","مشاہد",88,"21 22 23 24 25 26 27 28 30 31 33 34 36 37 38 39 41 42 46 48 50 54 56 57 58 66 70 73 98 106 112 113 115 116 117 120 121 122 124 139 147 164 176 192 240 286 321 325 331 382 391 401 402 404 406 407 408 424 425 430 431 446 449 452 460 469 470 474 494 501 506 507 508 520 522 531 533 535 536 537 538 539 540 551 561 562 580 582"
"مردان","مولوی احتشام الدین",3,"463 464 468"
"مردان","مہر النساء",1,"468"
"مردان","نازنین بابر",17,"127 153 154 156 157 159 368 371 377 378 379 405 406 409 410 478 563"
"مردان","نمبردار اللہ دوایا",6,"408 421 422 423 424 425"
"مردان","نور الہدی",2,"136 480"
"مردان","پال",1,"240"
"مردان","پیٹر",1,"98"
"مردان","چاچا محمد بخش",4,"48 115 116 117"
"مردان","چاچی رابیاں",1,"113"
"مردان","چوہدری اللہ داد خان",18,"48 59 105 106 113 116 117 124 286 331 350 382 407 420 465 522 536 572"
"مردان","ڈاکٹر ارشد احمد",8,"122 147 192 404 424 425 435 494"
"مردان","کمال",8,"25 50 151 363 476 484 485 486"
"مردان","کمند علی خان",2,"476 480"
"مردان","کیپٹن خانزادہ",4,"564 568 569 570"
"مردان","کیپٹن گل ریز",6,"156 363 562 568 569 570"
"مردان","ہیری",1,"98"
"مرزا بیٹریاں","مشاہد",2,"78 94"
"مرزا بیٹریاں","کانی",1,"94"
"مرزا بیٹریاں","کمال",1,"78"
"مسز حسین","مشاہد",4,"431 460 473 474"
"مسز حسین","مولوی احتشام الدین",1,"463"
"مسز حسین","نازنین بابر",2,"368 410"
"مسز حسین","نمبردار اللہ دوایا",1,"421"
"مسز حسین","چوہدری اللہ داد خان",1,"420"
"مسز حسین","ڈاکٹر ارشد احمد",1,"432"
"مشائلہ","مشاہد",15,"312 320 321 322 324 325 326 331 337 338 384 388 397 399 430"
"مشائلہ","چوہدری اللہ داد خان",2,"331 388"
"مشاہد","مظہر شاہ",1,"93"
"مشاہد","ملک معراج",1,"110"
"مشاہد","موسیقار آقا نواز",3,"316 317 318"
"مشاہد","نازنین بابر",1,"406"
"مشاہد","نمبردار اللہ دوایا",5,"408 419 424 425 438"
"مشاہد","نوراں",10,"305 306 307 308 381 393 394 546 547 548"
"مشاہد","پال",6,"1 49 52 60 71 240"
"مشاہد","پیٹر",8,"49 52 60 71 81 98 107 209"
"مشاہد","چاچا محمد بخش",4,"48 115 116 117"
"مشاہد","چاچی رابیاں",1,"113"
"مشاہد","چوہدری اللہ داد خان",30,"48 53 64 80 86 88 92 93 97 104 106 107 113 116 117 118 119 124 206 207 209 286 313 331 382 388 407 419 522 536"
"مشاہد","ڈاکٹر ارشد احمد",32,"1 2 3 19 122 147 149 161 168 169 170 178 179 189 190 192 195 200 214 219 292 403 404 424 425 433 493 494 495 523 525 532"
"مشاہد","کانی",2,"84 94"
"مشاہد","کمال",18,"25 50 61 62 63 64 78 79 81 97 99 108 168 202 214 219 232 517"
"مشاہد","کنیز",1,"304"
"مشاہد","کیپٹن گل ریز",1,"562"
"مشاہد","ہاتھی دانت",3,"63 71 93"
"مشاہد","ہیری",1,"98"
"مشتاق واہ واہ","ٹریور",1,"95"
"مشتاق واہ واہ","پروفیسر مشتاق",1,"133"
"مشتاق واہ واہ","کمال",1,"95"
"مشتاق واہ واہ","کنیز",1,"95"
"مظہر شاہ","چوہدری اللہ داد خان",1,"93"
"مظہر شاہ","ہاتھی دانت",1,"93"
"مولوی احتشام الدین","مہر النساء",1,"468"
"نازنین بابر","کیپٹن گل ریز",2,"156 362"
"نمبردار اللہ دوایا","چوہدری اللہ داد خان",1,"419"
"نمبردار اللہ دوایا","ڈاکٹر ارشد احمد",2,"424 425"
"نور الہدی","کمند علی خان",7,"134 135 343 354 356 475 480"
"ٹریور","کمال",1,"95"
"ٹریور","کنیز",1,"95"
"پال","پیٹر",4,"49 52 60 71"
"پال","ڈاکٹر ارشد احمد",1,"1"
"پال","ہاتھی دانت",1,"71"
"پیٹر","چوہدری اللہ داد خان",2,"107 209"
"پیٹر","کمال",1,"81"
"پیٹر","ہاتھی دانت",1,"71"
"پیٹر","ہیری",1,"98"
"چاچا محمد بخش","چوہدری اللہ داد خان",3,"48 116 117"
"چاچی رابیاں","چوہدری اللہ داد خان",1,"113"
"چاچی مہراں","چراغ دین",1,"101"
"چراغ دین","کمال",2,"188 211"
"چوہدری اللہ داد خان","کمال",2,"64 97"
"چوہدری اللہ داد خان","ہاتھی دانت",1,"93"
"ڈاکٹر ارشد احمد","کمال",4,"168 183 214 219"
"کمال","کمند علی خان",1,"476"
"کمال","کنیز",1,"95"
"کمال","کیپٹن گل ریز",1,"363"
"کمال","ہاتھی دانت",1,"63"
"کیپٹن خانزادہ","کیپٹن گل ریز",3,"568 569 570"
